date,state,state_ibge_code,place,deaths_sars,deaths_pneumonia,deaths_respiratory_failure,deaths_septicemia,deaths_indeterminate,deaths_others,deaths_covid19,created_at
2018-05-25,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-05-25,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-05-26,AC,12,home,,1,,,,5,,2020-06-09 15:50
2018-05-26,AC,12,hospital,,2,,,,2,,2020-06-09 15:50
2018-05-26,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-05-27,AC,12,hospital,,1,,1,,3,,2020-06-09 15:50
2018-05-27,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-05-28,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-05-28,AC,12,hospital,,1,,,,3,,2020-06-09 15:50
2018-05-29,AC,12,home,,2,,,,1,,2020-06-09 15:50
2018-05-29,AC,12,hospital,,2,1,,,5,,2020-06-09 15:50
2018-05-29,AC,12,others,,,,1,,,,2020-06-09 15:50
2018-05-30,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-05-30,AC,12,hospital,,5,,3,,2,,2020-06-09 15:50
2018-05-30,AC,12,others,,1,,1,,,,2020-06-09 15:50
2018-05-31,AC,12,home,,,1,,,3,,2020-06-09 15:50
2018-05-31,AC,12,hospital,,2,,1,,6,,2020-06-09 15:50
2018-05-31,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-06-01,AC,12,home,,,,,,3,,2020-06-09 15:50
2018-06-01,AC,12,hospital,,1,,,,,,2020-06-09 15:50
2018-06-02,AC,12,home,,,,,,2,,2020-06-09 15:50
2018-06-02,AC,12,hospital,,3,,1,,3,,2020-06-09 15:50
2018-06-02,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-06-03,AC,12,home,,,,,,2,,2020-06-09 15:50
2018-06-03,AC,12,hospital,,4,,1,,4,,2020-06-09 15:50
2018-06-04,AC,12,home,,,,,,2,,2020-06-09 15:50
2018-06-04,AC,12,hospital,,1,,1,,2,,2020-06-09 15:50
2018-06-05,AC,12,home,,1,1,,,1,,2020-06-09 15:50
2018-06-05,AC,12,hospital,,1,,,,7,,2020-06-09 15:50
2018-06-06,AC,12,home,,,,,,4,,2020-06-09 15:50
2018-06-06,AC,12,hospital,,8,,1,,3,,2020-06-09 15:50
2018-06-06,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-06-07,AC,12,home,,,1,,,1,,2020-06-09 15:50
2018-06-07,AC,12,hospital,,6,,2,,3,,2020-06-09 15:50
2018-06-08,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-06-08,AC,12,hospital,,1,,,,3,,2020-06-09 15:50
2018-06-08,AC,12,others,,,1,,,2,,2020-06-09 15:50
2018-06-09,AC,12,home,,1,,,1,1,,2020-06-09 15:50
2018-06-09,AC,12,hospital,,2,,1,,,,2020-06-09 15:50
2018-06-09,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-06-10,AC,12,home,,,,,,5,,2020-06-09 15:50
2018-06-10,AC,12,hospital,,1,,2,,5,,2020-06-09 15:50
2018-06-10,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-06-11,AC,12,home,,,,,,2,,2020-06-09 15:50
2018-06-11,AC,12,hospital,,,,1,,3,,2020-06-09 15:50
2018-06-12,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-06-12,AC,12,hospital,,3,1,4,,1,,2020-06-09 15:50
2018-06-12,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-06-13,AC,12,home,,,,,1,2,,2020-06-09 15:50
2018-06-13,AC,12,hospital,,3,,2,,,,2020-06-09 15:50
2018-06-13,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-06-14,AC,12,home,,,,,,3,,2020-06-09 15:50
2018-06-14,AC,12,hospital,,1,1,2,,7,,2020-06-09 15:50
2018-06-14,AC,12,others,,,1,,,1,,2020-06-09 15:50
2018-06-15,AC,12,hospital,,2,,,,2,,2020-06-09 15:50
2018-06-15,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-06-15,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-06-16,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-06-16,AC,12,hospital,1,2,,1,,1,,2020-06-09 15:50
2018-06-16,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-06-17,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-06-17,AC,12,hospital,,5,1,,,2,,2020-06-09 15:50
2018-06-17,AC,12,others,,,,,1,,,2020-06-09 15:50
2018-06-18,AC,12,home,,1,,,,4,,2020-06-09 15:50
2018-06-18,AC,12,hospital,,6,,2,,4,,2020-06-09 15:50
2018-06-18,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-06-19,AC,12,home,,1,,,,1,,2020-06-09 15:50
2018-06-19,AC,12,hospital,,3,,1,1,2,,2020-06-09 15:50
2018-06-19,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-06-20,AC,12,home,,,1,,,,,2020-06-09 15:50
2018-06-20,AC,12,hospital,,1,,,,3,,2020-06-09 15:50
2018-06-20,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-06-21,AC,12,home,,1,,,,2,,2020-06-09 15:50
2018-06-21,AC,12,hospital,1,1,,1,,3,,2020-06-09 15:50
2018-06-21,AC,12,others,,,,,,2,,2020-06-09 15:50
2018-06-21,AC,12,public,,,,,,2,,2020-06-09 15:50
2018-06-22,AC,12,home,,,,,,3,,2020-06-09 15:50
2018-06-22,AC,12,hospital,,4,,1,,4,,2020-06-09 15:50
2018-06-22,AC,12,others,,,,1,,,,2020-06-09 15:50
2018-06-23,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-06-23,AC,12,hospital,,4,,,,4,,2020-06-09 15:50
2018-06-23,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-06-23,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-06-24,AC,12,home,,,,,,3,,2020-06-09 15:50
2018-06-24,AC,12,hospital,,2,,1,,4,,2020-06-09 15:50
2018-06-25,AC,12,home,,,,,,2,,2020-06-09 15:50
2018-06-25,AC,12,hospital,,2,,2,,4,,2020-06-09 15:50
2018-06-25,AC,12,others,,,,,,2,,2020-06-09 15:50
2018-06-26,AC,12,home,,,,,,2,,2020-06-09 15:50
2018-06-26,AC,12,hospital,,4,,,,4,,2020-06-09 15:50
2018-06-26,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-06-27,AC,12,home,,,,,,3,,2020-06-09 15:50
2018-06-27,AC,12,hospital,,1,,2,,4,,2020-06-09 15:50
2018-06-27,AC,12,others,,1,,,,,,2020-06-09 15:50
2018-06-28,AC,12,home,,,,,,2,,2020-06-09 15:50
2018-06-28,AC,12,hospital,,1,1,3,,1,,2020-06-09 15:50
2018-06-28,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-06-28,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-06-29,AC,12,hospital,,3,1,2,,5,,2020-06-09 15:50
2018-06-30,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-06-30,AC,12,hospital,,,1,2,,1,,2020-06-09 15:50
2018-06-30,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-06-30,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-07-01,AC,12,home,,,1,,,1,,2020-06-09 15:50
2018-07-01,AC,12,hospital,,4,1,1,,3,,2020-06-09 15:50
2018-07-02,AC,12,home,,,1,,,,,2020-06-09 15:50
2018-07-02,AC,12,hospital,,1,,,,3,,2020-06-09 15:50
2018-07-02,AC,12,others,,,,,,2,,2020-06-09 15:50
2018-07-03,AC,12,home,,,,,,3,,2020-06-09 15:50
2018-07-03,AC,12,hospital,,3,,1,,3,,2020-06-09 15:50
2018-07-03,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-07-03,AC,12,public,,,,,,2,,2020-06-09 15:50
2018-07-04,AC,12,home,,,1,,,1,,2020-06-09 15:50
2018-07-04,AC,12,hospital,,4,,1,,1,,2020-06-09 15:50
2018-07-05,AC,12,home,,,,,,5,,2020-06-09 15:50
2018-07-05,AC,12,hospital,,8,1,,,3,,2020-06-09 15:50
2018-07-05,AC,12,others,,,,,,2,,2020-06-09 15:50
2018-07-05,AC,12,public,,,,,,2,,2020-06-09 15:50
2018-07-06,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-07-06,AC,12,hospital,,2,,3,,5,,2020-06-09 15:50
2018-07-06,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-07-06,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-07-07,AC,12,home,,,1,,,1,,2020-06-09 15:50
2018-07-07,AC,12,hospital,,4,,,,6,,2020-06-09 15:50
2018-07-07,AC,12,public,,,,,,2,,2020-06-09 15:50
2018-07-08,AC,12,home,,,,,1,,,2020-06-09 15:50
2018-07-08,AC,12,hospital,,2,,2,,1,,2020-06-09 15:50
2018-07-08,AC,12,others,,,,,,2,,2020-06-09 15:50
2018-07-09,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-07-09,AC,12,hospital,,,1,2,,2,,2020-06-09 15:50
2018-07-09,AC,12,public,,,,,,2,,2020-06-09 15:50
2018-07-10,AC,12,home,,,,,,2,,2020-06-09 15:50
2018-07-10,AC,12,hospital,,1,,,,3,,2020-06-09 15:50
2018-07-10,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-07-10,AC,12,public,,,,,,2,,2020-06-09 15:50
2018-07-11,AC,12,home,,,1,,,,,2020-06-09 15:50
2018-07-11,AC,12,hospital,,2,,,,4,,2020-06-09 15:50
2018-07-12,AC,12,home,,,1,,,1,,2020-06-09 15:50
2018-07-12,AC,12,hospital,,2,2,3,,6,,2020-06-09 15:50
2018-07-12,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-07-13,AC,12,home,,1,,,,3,,2020-06-09 15:50
2018-07-13,AC,12,hospital,,5,1,2,,9,,2020-06-09 15:50
2018-07-13,AC,12,others,,,,,,2,,2020-06-09 15:50
2018-07-13,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-07-14,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-07-14,AC,12,hospital,,,,2,,2,,2020-06-09 15:50
2018-07-14,AC,12,others,,,,,,3,,2020-06-09 15:50
2018-07-14,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-07-15,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-07-15,AC,12,hospital,,4,,1,,4,,2020-06-09 15:50
2018-07-15,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-07-16,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-07-16,AC,12,hospital,,1,1,3,,2,,2020-06-09 15:50
2018-07-17,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-07-17,AC,12,hospital,,3,,3,,3,,2020-06-09 15:50
2018-07-17,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-07-18,AC,12,home,,1,,,,6,,2020-06-09 15:50
2018-07-18,AC,12,hospital,,3,2,,,4,,2020-06-09 15:50
2018-07-18,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-07-19,AC,12,home,,,,,,2,,2020-06-09 15:50
2018-07-19,AC,12,hospital,,5,,3,,1,,2020-06-09 15:50
2018-07-20,AC,12,hospital,,4,,3,,3,,2020-06-09 15:50
2018-07-20,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-07-21,AC,12,home,,,,,,5,,2020-06-09 15:50
2018-07-21,AC,12,hospital,,3,,,,3,,2020-06-09 15:50
2018-07-22,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-07-22,AC,12,hospital,,,,1,,1,,2020-06-09 15:50
2018-07-22,AC,12,others,,,,1,,,,2020-06-09 15:50
2018-07-22,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-07-23,AC,12,home,,,,,,2,,2020-06-09 15:50
2018-07-23,AC,12,hospital,,1,2,1,,1,,2020-06-09 15:50
2018-07-23,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-07-23,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-07-24,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-07-24,AC,12,hospital,,1,,,,3,,2020-06-09 15:50
2018-07-24,AC,12,others,,,,,,2,,2020-06-09 15:50
2018-07-25,AC,12,home,,,,,,2,,2020-06-09 15:50
2018-07-25,AC,12,hospital,,1,1,2,,6,,2020-06-09 15:50
2018-07-26,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-07-26,AC,12,hospital,,2,1,1,,,,2020-06-09 15:50
2018-07-26,AC,12,others,,,,,,2,,2020-06-09 15:50
2018-07-27,AC,12,home,,1,,,,1,,2020-06-09 15:50
2018-07-27,AC,12,hospital,,2,,1,,5,,2020-06-09 15:50
2018-07-27,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-07-27,AC,12,public,,,,,,2,,2020-06-09 15:50
2018-07-28,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-07-28,AC,12,hospital,,1,,1,,3,,2020-06-09 15:50
2018-07-28,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-07-29,AC,12,home,,,1,,,2,,2020-06-09 15:50
2018-07-29,AC,12,hospital,,4,,,,3,,2020-06-09 15:50
2018-07-29,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-07-30,AC,12,home,,1,,,,1,,2020-06-09 15:50
2018-07-30,AC,12,hospital,,2,,,,2,,2020-06-09 15:50
2018-07-31,AC,12,home,,,,,,2,,2020-06-09 15:50
2018-07-31,AC,12,hospital,,5,,,,3,,2020-06-09 15:50
2018-07-31,AC,12,others,,2,,,,,,2020-06-09 15:50
2018-08-01,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-08-01,AC,12,hospital,,5,,3,,2,,2020-06-09 15:50
2018-08-01,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-08-02,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-08-02,AC,12,hospital,,1,1,1,,3,,2020-06-09 15:50
2018-08-03,AC,12,home,,,,,,3,,2020-06-09 15:50
2018-08-03,AC,12,hospital,,2,,,,5,,2020-06-09 15:50
2018-08-03,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-08-04,AC,12,home,,,1,,,2,,2020-06-09 15:50
2018-08-04,AC,12,hospital,,1,1,1,,2,,2020-06-09 15:50
2018-08-04,AC,12,others,,,,,,3,,2020-06-09 15:50
2018-08-05,AC,12,home,,,,,,3,,2020-06-09 15:50
2018-08-05,AC,12,hospital,,5,,,,3,,2020-06-09 15:50
2018-08-05,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-08-06,AC,12,home,,1,,,,2,,2020-06-09 15:50
2018-08-06,AC,12,hospital,,1,,2,,2,,2020-06-09 15:50
2018-08-06,AC,12,others,,,,,,3,,2020-06-09 15:50
2018-08-07,AC,12,home,,,,,,3,,2020-06-09 15:50
2018-08-07,AC,12,hospital,,3,1,,,1,,2020-06-09 15:50
2018-08-07,AC,12,others,,,,,,2,,2020-06-09 15:50
2018-08-08,AC,12,home,,,1,,,,,2020-06-09 15:50
2018-08-08,AC,12,hospital,,5,,1,,1,,2020-06-09 15:50
2018-08-08,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-08-09,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-08-09,AC,12,hospital,,3,,,,3,,2020-06-09 15:50
2018-08-10,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-08-10,AC,12,hospital,,4,,,,4,,2020-06-09 15:50
2018-08-10,AC,12,others,,,1,,,1,,2020-06-09 15:50
2018-08-11,AC,12,home,,,1,,,2,,2020-06-09 15:50
2018-08-11,AC,12,hospital,,,1,,,3,,2020-06-09 15:50
2018-08-12,AC,12,hospital,,,,,,1,,2020-06-09 15:50
2018-08-12,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-08-13,AC,12,home,,,,,,3,,2020-06-09 15:50
2018-08-13,AC,12,hospital,,6,,,,5,,2020-06-09 15:50
2018-08-13,AC,12,public,,,1,,,,,2020-06-09 15:50
2018-08-14,AC,12,home,,,,,,4,,2020-06-09 15:50
2018-08-14,AC,12,hospital,,2,1,1,,3,,2020-06-09 15:50
2018-08-14,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-08-15,AC,12,hospital,,1,,1,,,,2020-06-09 15:50
2018-08-15,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-08-15,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-08-16,AC,12,home,,,,,,4,,2020-06-09 15:50
2018-08-16,AC,12,hospital,,,,2,,4,,2020-06-09 15:50
2018-08-16,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-08-16,AC,12,public,,,1,,,,,2020-06-09 15:50
2018-08-17,AC,12,home,,,,,,2,,2020-06-09 15:50
2018-08-17,AC,12,hospital,,1,,1,,3,,2020-06-09 15:50
2018-08-18,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-08-18,AC,12,hospital,,2,,1,,1,,2020-06-09 15:50
2018-08-18,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-08-18,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-08-19,AC,12,home,,,,,1,2,,2020-06-09 15:50
2018-08-19,AC,12,hospital,,4,1,1,,5,,2020-06-09 15:50
2018-08-19,AC,12,others,,,,,,3,,2020-06-09 15:50
2018-08-20,AC,12,home,,,,,,2,,2020-06-09 15:50
2018-08-20,AC,12,hospital,,2,,2,,2,,2020-06-09 15:50
2018-08-20,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-08-21,AC,12,home,,,,,,2,,2020-06-09 15:50
2018-08-21,AC,12,hospital,,3,,,,5,,2020-06-09 15:50
2018-08-21,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-08-22,AC,12,home,,,,,,2,,2020-06-09 15:50
2018-08-22,AC,12,hospital,,2,1,,,2,,2020-06-09 15:50
2018-08-23,AC,12,hospital,,2,,,,3,,2020-06-09 15:50
2018-08-23,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-08-24,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-08-24,AC,12,hospital,,2,,1,,1,,2020-06-09 15:50
2018-08-24,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-08-25,AC,12,hospital,,2,1,1,,,,2020-06-09 15:50
2018-08-26,AC,12,hospital,,3,,1,,6,,2020-06-09 15:50
2018-08-26,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-08-27,AC,12,hospital,,3,,2,,3,,2020-06-09 15:50
2018-08-28,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-08-28,AC,12,hospital,,2,,,,3,,2020-06-09 15:50
2018-08-28,AC,12,others,,,,,,2,,2020-06-09 15:50
2018-08-28,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-08-29,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-08-29,AC,12,hospital,,4,,1,,5,,2020-06-09 15:50
2018-08-30,AC,12,home,,1,,,,1,,2020-06-09 15:50
2018-08-30,AC,12,hospital,,,1,,,3,,2020-06-09 15:50
2018-08-30,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-08-31,AC,12,hospital,,3,,5,,3,,2020-06-09 15:50
2018-08-31,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-08-31,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-09-01,AC,12,home,,,,,,2,,2020-06-09 15:50
2018-09-01,AC,12,hospital,,1,,2,,3,,2020-06-09 15:50
2018-09-02,AC,12,home,,,,,,2,,2020-06-09 15:50
2018-09-02,AC,12,hospital,,2,,1,,5,,2020-06-09 15:50
2018-09-02,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-09-03,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-09-03,AC,12,hospital,,4,,2,,6,,2020-06-09 15:50
2018-09-04,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-09-04,AC,12,hospital,,2,,1,,3,,2020-06-09 15:50
2018-09-05,AC,12,hospital,,2,2,1,,2,,2020-06-09 15:50
2018-09-06,AC,12,home,,,,,,4,,2020-06-09 15:50
2018-09-06,AC,12,hospital,,,,2,,3,,2020-06-09 15:50
2018-09-07,AC,12,home,,1,1,,,2,,2020-06-09 15:50
2018-09-07,AC,12,hospital,,3,,2,,3,,2020-06-09 15:50
2018-09-07,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-09-08,AC,12,home,,1,,,,3,,2020-06-09 15:50
2018-09-08,AC,12,hospital,,2,1,,,3,,2020-06-09 15:50
2018-09-08,AC,12,others,,,,,,3,,2020-06-09 15:50
2018-09-09,AC,12,home,,,,,,3,,2020-06-09 15:50
2018-09-09,AC,12,hospital,,1,1,2,,3,,2020-06-09 15:50
2018-09-10,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-09-10,AC,12,hospital,,6,,2,1,2,,2020-06-09 15:50
2018-09-11,AC,12,home,,,,,,4,,2020-06-09 15:50
2018-09-11,AC,12,hospital,,3,,,,3,,2020-06-09 15:50
2018-09-11,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-09-11,AC,12,public,,,,,,2,,2020-06-09 15:50
2018-09-12,AC,12,home,,,,,,2,,2020-06-09 15:50
2018-09-12,AC,12,hospital,,5,2,4,,7,,2020-06-09 15:50
2018-09-12,AC,12,others,,1,,,,,,2020-06-09 15:50
2018-09-13,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-09-13,AC,12,hospital,,1,,1,,1,,2020-06-09 15:50
2018-09-13,AC,12,others,,,,,,2,,2020-06-09 15:50
2018-09-14,AC,12,hospital,,2,2,1,,2,,2020-06-09 15:50
2018-09-14,AC,12,others,,,,1,,,,2020-06-09 15:50
2018-09-15,AC,12,home,,,1,,,,,2020-06-09 15:50
2018-09-15,AC,12,hospital,,2,,1,,1,,2020-06-09 15:50
2018-09-15,AC,12,others,,,,1,,,,2020-06-09 15:50
2018-09-15,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-09-16,AC,12,home,,,1,,,3,,2020-06-09 15:50
2018-09-16,AC,12,hospital,,2,1,,,1,,2020-06-09 15:50
2018-09-17,AC,12,home,,,,,,2,,2020-06-09 15:50
2018-09-17,AC,12,hospital,,3,,1,,2,,2020-06-09 15:50
2018-09-17,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-09-17,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-09-18,AC,12,home,,,3,,,,,2020-06-09 15:50
2018-09-18,AC,12,hospital,,4,,,,7,,2020-06-09 15:50
2018-09-18,AC,12,others,,,,,,3,,2020-06-09 15:50
2018-09-19,AC,12,hospital,,2,,1,,3,,2020-06-09 15:50
2018-09-20,AC,12,home,,,,,,3,,2020-06-09 15:50
2018-09-20,AC,12,hospital,,3,,,,2,,2020-06-09 15:50
2018-09-21,AC,12,home,,,1,,,2,,2020-06-09 15:50
2018-09-21,AC,12,hospital,,1,,,,,,2020-06-09 15:50
2018-09-22,AC,12,home,,,,,1,1,,2020-06-09 15:50
2018-09-22,AC,12,hospital,,,,,,2,,2020-06-09 15:50
2018-09-23,AC,12,home,,,1,1,,1,,2020-06-09 15:50
2018-09-23,AC,12,hospital,,,,,,2,,2020-06-09 15:50
2018-09-24,AC,12,home,,,,,,2,,2020-06-09 15:50
2018-09-24,AC,12,hospital,,2,1,1,,5,,2020-06-09 15:50
2018-09-25,AC,12,home,,,1,,,,,2020-06-09 15:50
2018-09-25,AC,12,hospital,,,,,,3,,2020-06-09 15:50
2018-09-25,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-09-26,AC,12,home,,,,,,3,,2020-06-09 15:50
2018-09-26,AC,12,hospital,,1,1,1,,3,,2020-06-09 15:50
2018-09-26,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-09-27,AC,12,home,1,,,,,4,,2020-06-09 15:50
2018-09-27,AC,12,hospital,,1,,2,,1,,2020-06-09 15:50
2018-09-27,AC,12,others,,,,,,2,,2020-06-09 15:50
2018-09-27,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-09-28,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-09-28,AC,12,hospital,,3,,2,,2,,2020-06-09 15:50
2018-09-28,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-09-29,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-09-29,AC,12,hospital,,5,,1,,2,,2020-06-09 15:50
2018-09-29,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-09-30,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-09-30,AC,12,hospital,,4,,,,3,,2020-06-09 15:50
2018-09-30,AC,12,others,,,,1,,,,2020-06-09 15:50
2018-09-30,AC,12,public,,,,,,2,,2020-06-09 15:50
2018-10-01,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-10-01,AC,12,hospital,,1,,2,,5,,2020-06-09 15:50
2018-10-02,AC,12,home,,,,,,5,,2020-06-09 15:50
2018-10-02,AC,12,hospital,,3,,2,,1,,2020-06-09 15:50
2018-10-02,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-10-03,AC,12,home,,2,,,,,,2020-06-09 15:50
2018-10-03,AC,12,hospital,,,1,1,,7,,2020-06-09 15:50
2018-10-03,AC,12,public,,,,1,,,,2020-06-09 15:50
2018-10-04,AC,12,home,,1,,,,2,,2020-06-09 15:50
2018-10-04,AC,12,hospital,,,,,,2,,2020-06-09 15:50
2018-10-05,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-10-05,AC,12,hospital,,3,,,,,,2020-06-09 15:50
2018-10-05,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-10-05,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-10-06,AC,12,home,,1,,,,,,2020-06-09 15:50
2018-10-06,AC,12,hospital,1,,1,1,,3,,2020-06-09 15:50
2018-10-06,AC,12,others,,1,,,,1,,2020-06-09 15:50
2018-10-07,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-10-07,AC,12,hospital,,6,,2,,2,,2020-06-09 15:50
2018-10-07,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-10-08,AC,12,hospital,,5,1,1,,3,,2020-06-09 15:50
2018-10-09,AC,12,hospital,,3,,,,1,,2020-06-09 15:50
2018-10-09,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-10-10,AC,12,home,,,,,,2,,2020-06-09 15:50
2018-10-10,AC,12,hospital,,,,1,,,,2020-06-09 15:50
2018-10-10,AC,12,others,,,,,,5,,2020-06-09 15:50
2018-10-11,AC,12,hospital,,2,1,1,,9,,2020-06-09 15:50
2018-10-12,AC,12,home,,,,,,2,,2020-06-09 15:50
2018-10-12,AC,12,hospital,,1,1,4,,1,,2020-06-09 15:50
2018-10-13,AC,12,home,,,,,,2,,2020-06-09 15:50
2018-10-13,AC,12,hospital,,3,,1,,1,,2020-06-09 15:50
2018-10-14,AC,12,hospital,,4,,2,,5,,2020-06-09 15:50
2018-10-14,AC,12,others,,,1,,,,,2020-06-09 15:50
2018-10-14,AC,12,public,,,,,,1,,2020-06-09 15:50
2018-10-15,AC,12,home,,,2,,,1,,2020-06-09 15:50
2018-10-15,AC,12,hospital,,2,,1,,2,,2020-06-09 15:50
2018-10-16,AC,12,home,,1,,,,1,,2020-06-09 15:50
2018-10-16,AC,12,hospital,,2,1,,,3,,2020-06-09 15:50
2018-10-16,AC,12,others,,,,,,2,,2020-06-09 15:50
2018-10-17,AC,12,hospital,,1,,1,,1,,2020-06-09 15:50
2018-10-17,AC,12,others,,,,,1,1,,2020-06-09 15:50
2018-10-18,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-10-18,AC,12,hospital,,,1,2,1,2,,2020-06-09 15:50
2018-10-18,AC,12,others,,,,,,1,,2020-06-09 15:50
2018-10-19,AC,12,home,,,,,,1,,2020-06-09 15:50
2018-10-19,AC,12,hospital,,2,,,,6,,2020-06-09 15:50
